Row ID,Order ID,Order Date,Month Year,Order Priority,Order Quantity,Sales,Customer Name,Province,Region,Product Category,Product Sub-Category,Product Name
2346,16932,4/15/2010,04-01-2010,Critical,25,144.84,Carlos Soltero,Northwest Territories,Northwest Territories,Office Supplies,Paper,Xerox 1924
2347,16932,4/15/2010,04-01-2010,Critical,20,127.16,Carlos Soltero,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip
2383,17283,9/14/2011,09-01-2011,Not Specified,4,5472.12,Dorothy Badders,Northwest Territories,Northwest Territories,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer
2384,17286,9/21/2010,09-01-2010,High,7,1810.67,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs
2402,17409,8/17/2010,08-01-2010,Not Specified,31,633.56,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Technology,Computer Peripherals,Microsoft Internet Keyboard
2445,17764,9/16/2009,09-01-2009,Low,27,644.4,Don Miller,Northwest Territories,Northwest Territories,Office Supplies,Paper,Xerox 1982
2483,18080,6/22/2009,06-01-2009,High,7,1211.98,Sylvia Foulston,Northwest Territories,Northwest Territories,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair
2487,18113,8/28/2012,08-01-2012,Not Specified,27,3316.08,Becky Castell,Northwest Territories,Northwest Territories,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum"
2489,18144,06-07-2011,06-01-2011,Critical,48,207.08,Dorothy Wardle,Northwest Territories,Northwest Territories,Office Supplies,Paper,Xerox 1971
2490,18144,06-07-2011,06-01-2011,Critical,8,234.28,Dorothy Wardle,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization,Eldon Portable Mobile Manager
2491,18144,06-07-2011,06-01-2011,Critical,41,1779.8915,Dorothy Wardle,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,Accessory6
2520,18308,10-09-2009,10-01-2009,Not Specified,30,114.12,Ann Chong,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders
2521,18308,10-09-2009,10-01-2009,Not Specified,15,436.05,Ann Chong,Northwest Territories,Northwest Territories,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface
2522,18308,10-09-2009,10-01-2009,Not Specified,49,5247.4835,Ann Chong,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,StarTAC ST7762
2615,18887,12-05-2010,12-01-2010,Not Specified,9,173.417,Clay Rozendal,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,Accessory21
2624,19010,06-07-2009,06-01-2009,Low,18,23792.93,Grant Carroll,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind
2637,19078,7/27/2009,07-01-2009,Critical,21,256.12,Brendan Dodson,Northwest Territories,Northwest Territories,Office Supplies,Appliances,Staples 6 Outlet Surge
2643,19138,09-05-2011,09-01-2011,Low,30,387,Carlos Daly,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File
2726,19655,01-11-2009,01-01-2009,High,31,1143.45,Alan Barnes,Northwest Territories,Northwest Territories,Technology,Computer Peripherals,Verbatim DVD-R 4.7GB authoring disc
2727,19686,8/15/2010,08-01-2010,Medium,2,42.31,Alan Barnes,Northwest Territories,Northwest Territories,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator
2728,19686,8/15/2010,08-01-2010,Medium,11,152.67,Alan Barnes,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,GBC Binding covers
2768,20007,08-05-2009,08-01-2009,Not Specified,49,82.61,Nicole Hansen,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies,Newell 323
2782,20071,9/17/2011,09-01-2011,Medium,31,789.94,Cari Schnelling,Northwest Territories,Northwest Territories,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black"
2796,20160,10/22/2011,10-01-2011,Low,42,435.24,Chad Cunningham,Northwest Territories,Northwest Territories,Office Supplies,Paper,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2"""
2811,20263,11/14/2009,11-01-2009,Medium,8,473.7,Bryan Mills,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,GBC Recycled Regency Composition Covers
2812,20263,11/14/2009,11-01-2009,Medium,33,553.5625,Bryan Mills,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,Accessory29
2935,21285,07-03-2010,07-01-2010,Medium,32,54.78,Adrian Hane,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies,Newell 323
2936,21285,07-03-2010,07-01-2010,Medium,47,304.83,Adrian Hane,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies,SANFORD Major Accent™ Highlighters
2956,21383,1/30/2009,01-01-2009,Low,31,16066.85,Rick Reed,Northwest Territories,Northwest Territories,Technology,Office Machines,Polycom ViaVideo™ Desktop Video Communications Unit
2999,21607,3/15/2012,03-01-2012,Not Specified,17,618.9,Heather Kirkland,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set"
3006,21636,08-10-2009,08-01-2009,Low,35,1665.0395,Fred Wasserman,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,Accessory24
3052,21889,04-01-2010,04-01-2010,Low,21,1049.79,Becky Castell,Northwest Territories,Northwest Territories,Furniture,Office Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
3053,21889,04-01-2010,04-01-2010,Low,16,817.18,Becky Castell,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization,Recycled Steel Personal File for Standard File Folders
3089,22151,7/31/2010,07-01-2010,High,49,465.83,Beth Thompson,Northwest Territories,Northwest Territories,Furniture,Office Furnishings,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak"
3110,22342,5/29/2009,05-01-2009,Low,13,241.706,Claudia Miner,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,Accessory39
3135,22469,10-11-2010,10-01-2010,High,44,275.91,Jack Lebron,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID
3138,22501,5/18/2010,05-01-2010,High,2,30.83,Alan Barnes,Northwest Territories,Northwest Territories,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"
3140,22532,02-08-2011,02-01-2011,Critical,13,121.66,Carlos Soltero,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs
3244,23264,12-07-2010,12-01-2010,Critical,16,108.42,Clay Rozendal,Northwest Territories,Northwest Territories,Office Supplies,Paper,Xerox 1930
3245,23264,12-07-2010,12-01-2010,Critical,27,78.47,Clay Rozendal,Northwest Territories,Northwest Territories,Office Supplies,Labels,Avery 474
3284,23488,01-06-2009,01-01-2009,Critical,30,26133.39,Julia West,Northwest Territories,Northwest Territories,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish"
3300,23584,03-12-2012,03-01-2012,Critical,14,2671.21,Alan Barnes,Northwest Territories,Northwest Territories,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer
3355,24007,8/26/2010,08-01-2010,Low,26,531.66,Joy Bell,Northwest Territories,Northwest Territories,Technology,Computer Peripherals,"IBM 80 Minute CD-R Spindle, 50/Pack"
3356,24007,8/26/2010,08-01-2010,Low,28,317.85,Joy Bell,Northwest Territories,Northwest Territories,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown"
3357,24007,8/26/2010,08-01-2010,Low,42,163.08,Joy Bell,Northwest Territories,Northwest Territories,Office Supplies,Labels,Avery 506
3359,24038,6/20/2011,06-01-2011,High,38,103.07,Jack Lebron,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set
3371,24097,08-04-2010,08-01-2010,High,1,17.19,Anthony Johnson,Northwest Territories,Northwest Territories,Technology,Computer Peripherals,TDK 4.7GB DVD+RW
3372,24097,08-04-2010,08-01-2010,High,27,2689.48,Anthony Johnson,Northwest Territories,Northwest Territories,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem
3373,24097,08-04-2010,08-01-2010,High,2,15.31,Anthony Johnson,Northwest Territories,Northwest Territories,Office Supplies,Paper,Xerox 190
3380,24128,11/23/2010,11-01-2010,High,13,270.63,Eugene Barchas,Northwest Territories,Northwest Territories,Office Supplies,Paper,Standard Line™ “While You Were Out” Hardbound Telephone Message Book
3381,24128,11/23/2010,11-01-2010,High,43,6583.913,Eugene Barchas,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,CF 888
3406,24294,08-02-2009,08-01-2009,Not Specified,24,4865.72,Thomas Seio,Northwest Territories,Northwest Territories,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer
3418,24387,08-10-2011,08-01-2011,Critical,23,1003.31,Bryan Mills,Northwest Territories,Northwest Territories,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp
3419,24387,08-10-2011,08-01-2011,Critical,17,6048.18,Bryan Mills,Northwest Territories,Northwest Territories,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black"
3434,24515,05-06-2010,05-01-2010,Critical,41,3051.27,Eugene Barchas,Northwest Territories,Northwest Territories,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer
3478,24743,6/28/2012,06-01-2012,Low,47,9633.59,Sylvia Foulston,Northwest Territories,Northwest Territories,Furniture,Chairs & Chairmats,Hon Multipurpose Stacking Arm Chairs
3479,24743,6/28/2012,06-01-2012,Low,26,3758.77,Sylvia Foulston,Northwest Territories,Northwest Territories,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools
3493,24871,3/23/2011,03-01-2011,Medium,6,143.78,Carl Ludwig,Northwest Territories,Northwest Territories,Furniture,Office Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock"
3552,25318,11/19/2011,11-01-2011,Critical,22,440.92,Julia West,Northwest Territories,Northwest Territories,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock
3560,25377,11/26/2012,11-01-2012,Low,3,4343.51,Don Jones,Northwest Territories,Northwest Territories,Technology,Office Machines,Epson DFX5000+ Dot Matrix Printer
3591,25634,7/29/2010,07-01-2010,Not Specified,29,593.32,Mike Pelletier,Northwest Territories,Northwest Territories,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum"
3592,25634,7/29/2010,07-01-2010,Not Specified,26,626.07,Mike Pelletier,Northwest Territories,Northwest Territories,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13"
3602,25733,05-12-2012,05-01-2012,Low,24,557.23,Eugene Barchas,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers
3604,25767,03-03-2012,03-01-2012,High,7,261.88,Ann Chong,Northwest Territories,Northwest Territories,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples"
3605,25767,03-03-2012,03-01-2012,High,15,593.73,Ann Chong,Northwest Territories,Northwest Territories,Office Supplies,Paper,Xerox 1892
3641,26023,8/20/2010,08-01-2010,High,49,120.77,Charles McCrossin,Northwest Territories,Northwest Territories,Office Supplies,Rubber Bands,Staples Paper Clips
3643,26051,6/27/2010,06-01-2010,Not Specified,22,795.74,Annie Cyprus,Northwest Territories,Northwest Territories,Furniture,Chairs & Chairmats,"Metal Folding Chairs, Beige, 4/Carton"
3644,26051,6/27/2010,06-01-2010,Not Specified,31,251.75,Annie Cyprus,Northwest Territories,Northwest Territories,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples"
3649,26116,10/29/2012,10-01-2012,Critical,36,697.41,Carlos Soltero,Northwest Territories,Northwest Territories,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations
3658,26182,1/16/2010,01-01-2010,Not Specified,30,4684.9,Doug Bickford,Northwest Territories,Northwest Territories,Furniture,Bookcases,Bush Mission Pointe Library
3666,26272,6/29/2012,06-01-2012,Low,6,905.94,Carlos Daly,Northwest Territories,Northwest Territories,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools
3688,26370,08-08-2011,08-01-2011,Not Specified,12,270.23,Fred Wasserman,Northwest Territories,Northwest Territories,Office Supplies,Paper,Xerox 1929
3689,26370,08-08-2011,08-01-2011,Not Specified,20,660.27,Fred Wasserman,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization,Home/Office Personal File Carts
3711,26499,2/21/2010,02-01-2010,Medium,11,32.4,Sylvia Foulston,Northwest Territories,Northwest Territories,Office Supplies,Labels,Avery 507
3716,26531,6/20/2011,06-01-2011,Medium,26,4688.9485,Michelle Lonsdale,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,i470
3719,26567,09-04-2009,09-01-2009,Critical,8,50.7,Sylvia Foulston,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,3M Organizer Strips
3720,26567,09-04-2009,09-01-2009,Critical,10,90.06,Sylvia Foulston,Northwest Territories,Northwest Territories,Technology,Computer Peripherals,"Imation 3.5 IBM Diskettes, 10/Box"
3721,26567,09-04-2009,09-01-2009,Critical,22,338.52,Sylvia Foulston,Northwest Territories,Northwest Territories,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt"
3722,26567,09-04-2009,09-01-2009,Critical,48,6109.817,Sylvia Foulston,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,300 Series Non-Flip
3760,26854,6/21/2009,06-01-2009,Not Specified,1,34.11,Charlotte Melton,Northwest Territories,Northwest Territories,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock"
3805,27109,02-08-2012,02-01-2012,Critical,48,538.22,Barry French,Northwest Territories,Northwest Territories,Technology,Computer Peripherals,Micro Innovations 104 Keyboard
3806,27111,03-11-2009,03-01-2009,High,11,1064.23,Heather Kirkland,Northwest Territories,Northwest Territories,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem
3807,27111,03-11-2009,03-01-2009,High,18,3497.05,Heather Kirkland,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files
3808,27111,03-11-2009,03-01-2009,High,44,774.0525,Heather Kirkland,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,Accessory39
3821,27264,06-04-2011,06-01-2011,Low,3,74.05,Henry Goldwyn,Northwest Territories,Northwest Territories,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp
3841,27392,03-02-2012,03-01-2012,Low,37,5753.85,Frank Price,Northwest Territories,Northwest Territories,Technology,Office Machines,Canon MP41DH Printing Calculator
3860,27553,08-12-2011,08-01-2011,Medium,48,18235.47,Jim Radford,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish"
3861,27553,08-12-2011,08-01-2011,Medium,16,2631.107,Jim Radford,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine
3863,27555,09-01-2009,09-01-2009,Critical,32,209.42,Ralph Knight,Northwest Territories,Northwest Territories,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”"
3873,27680,1/26/2010,01-01-2010,Critical,32,324.4,Delfina Latchford,Northwest Territories,Northwest Territories,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip
3874,27680,1/26/2010,01-01-2010,Critical,19,137.02,Delfina Latchford,Northwest Territories,Northwest Territories,Office Supplies,Paper,Xerox 21
3891,27778,09-02-2011,09-01-2011,Critical,1,232.67,Roy Skaria,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL200 Manual Binding Machine
3892,27778,09-02-2011,09-01-2011,Critical,34,4805.92,Roy Skaria,Northwest Territories,Northwest Territories,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish"
3914,27909,02-07-2012,02-01-2012,Critical,1,62.26,Monica Federle,Northwest Territories,Northwest Territories,Office Supplies,Paper,Xerox 1940
3915,27909,02-07-2012,02-01-2012,Critical,47,58.53,Monica Federle,Northwest Territories,Northwest Territories,Office Supplies,Rubber Bands,Bagged Rubber Bands
3929,28003,3/19/2011,03-01-2011,Critical,31,157.79,Charles McCrossin,Northwest Territories,Northwest Territories,Office Supplies,Paper,Xerox 1897
3936,28035,05-08-2011,05-01-2011,Not Specified,19,376.21,Don Miller,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,Poly Designer Cover & Back
3947,28135,9/25/2009,09-01-2009,Critical,37,1601.24,Jeremy Lonsdale,Northwest Territories,Northwest Territories,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer
3948,28135,9/25/2009,09-01-2009,Critical,40,501.31,Jeremy Lonsdale,Northwest Territories,Northwest Territories,Office Supplies,"Scissors, Rulers and Trimmers","Acme® 8"" Straight Scissors"
3952,28165,07-09-2012,07-01-2012,Not Specified,2,24.96,Grant Carroll,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,Heavy-Duty E-Z-D® Binders
3963,28289,1/14/2010,01-01-2010,High,31,166.76,Carl Ludwig,Northwest Territories,Northwest Territories,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)
3992,28486,8/26/2009,08-01-2009,High,2,811.13,Carlos Daly,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer
4017,28675,10-08-2009,10-01-2009,Critical,15,822.8425,Ralph Knight,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,252
4050,28870,11-10-2011,11-01-2011,High,35,3310.9455,Cindy Schnelling,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,6160
4051,28871,4/15/2012,04-01-2012,High,10,55.02,Claudia Miner,Northwest Territories,Northwest Territories,Technology,Computer Peripherals,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack"
4075,29030,01-02-2012,01-01-2012,Medium,10,192.58,Roy Skaria,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies,Prismacolor Color Pencil Set
4082,29095,03-08-2011,03-01-2011,Not Specified,40,291.67,Delfina Latchford,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,Wilson Jones DublLock® D-Ring Binders
